Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
68070,12/16/2019,Novo Shopping Ribeirão Preto,Terno Listrado,1,R$ 709.00,R$ 709.00
68071,12/16/2019,Rio Mar Recife,Terno Listrado,4,R$ 709.00,"R$ 2,836.00"
68072,12/16/2019,Rio Mar Recife,Short Xadrez,4,R$ 100.00,R$ 400.00
68074,12/16/2019,Iguatemi Esplanada,Cueca Linho,2,R$ 93.00,R$ 186.00
68075,12/16/2019,Parque Dom Pedro Shopping,Polo Estampa,1,R$ 138.00,R$ 138.00
68075,12/16/2019,Parque Dom Pedro Shopping,Sunga Linho,1,R$ 149.00,R$ 149.00
68077,12/16/2019,Shopping Center Interlagos,Pulseira Listrado,3,R$ 79.00,R$ 237.00
68079,12/16/2019,Shopping Midway Mall,Calça Xadrez,2,R$ 185.00,R$ 370.00
68080,12/16/2019,Palladium Shopping Curitiba,Camisa Estampa,5,R$ 113.00,R$ 565.00
68081,12/16/2019,Shopping Midway Mall,Sapato Xadrez,1,R$ 368.00,R$ 368.00
68081,12/16/2019,Shopping Midway Mall,Sunga,1,R$ 100.00,R$ 100.00
68084,12/16/2019,Ribeirão Shopping,Sapato Linho,1,R$ 391.00,R$ 391.00
68084,12/16/2019,Ribeirão Shopping,Meia Xadrez,1,R$ 41.00,R$ 41.00
68084,12/16/2019,Ribeirão Shopping,Relógio Xadrez,5,R$ 214.00,"R$ 1,070.00"
68085,12/16/2019,Salvador Shopping,Cinto Linho,2,R$ 248.00,R$ 496.00
68086,12/16/2019,Bourbon Shopping SP,Meia Linho,3,R$ 78.00,R$ 234.00
68088,12/16/2019,Passei das Águas Shopping,Camiseta,1,R$ 180.00,R$ 180.00
68088,12/16/2019,Passei das Águas Shopping,Chinelo Xadrez,3,R$ 66.00,R$ 198.00
68088,12/16/2019,Passei das Águas Shopping,Mochila Liso,2,R$ 276.00,R$ 552.00
68089,12/16/2019,Shopping Morumbi,Cinto Listrado,2,R$ 214.00,R$ 428.00
68090,12/16/2019,Shopping Ibirapuera,Sapato Estampa,1,R$ 358.00,R$ 358.00
68090,12/16/2019,Shopping Ibirapuera,Cinto Estampa,1,R$ 209.00,R$ 209.00
68090,12/16/2019,Shopping Ibirapuera,Pulseira Linho,2,R$ 114.00,R$ 228.00
68090,12/16/2019,Shopping Ibirapuera,Chinelo Estampa,1,R$ 74.00,R$ 74.00
68090,12/16/2019,Shopping Ibirapuera,Pulseira,2,R$ 70.00,R$ 140.00
68091,12/16/2019,Shopping Recife,Pulseira Estampa,4,R$ 87.00,R$ 348.00
68091,12/16/2019,Shopping Recife,Terno,1,R$ 700.00,R$ 700.00
68091,12/16/2019,Shopping Recife,Cueca Linho,1,R$ 93.00,R$ 93.00
68091,12/16/2019,Shopping Recife,Cinto Liso,2,R$ 209.00,R$ 418.00
68092,12/16/2019,Ribeirão Shopping,Mochila Liso,1,R$ 276.00,R$ 276.00
68093,12/16/2019,Novo Shopping Ribeirão Preto,Gorro Linho,1,R$ 124.00,R$ 124.00
68093,12/16/2019,Novo Shopping Ribeirão Preto,Polo,1,R$ 130.00,R$ 130.00
68094,12/16/2019,Shopping Ibirapuera,Short Liso,5,R$ 108.00,R$ 540.00
68095,12/16/2019,Palladium Shopping Curitiba,Camisa Gola V Listrado,2,R$ 116.00,R$ 232.00
68095,12/16/2019,Palladium Shopping Curitiba,Relógio Listrado,3,R$ 218.00,R$ 654.00
68095,12/16/2019,Palladium Shopping Curitiba,Sapato Xadrez,2,R$ 368.00,R$ 736.00
68097,12/16/2019,Iguatemi Esplanada,Short Linho,2,R$ 133.00,R$ 266.00
68097,12/16/2019,Iguatemi Esplanada,Sapato Linho,1,R$ 391.00,R$ 391.00
68099,12/16/2019,Shopping União de Osasco,Casaco,2,R$ 250.00,R$ 500.00
68101,12/16/2019,Rio Mar Recife,Bermuda Xadrez,1,R$ 155.00,R$ 155.00
68102,12/16/2019,Bourbon Shopping SP,Short Liso,1,R$ 108.00,R$ 108.00
68103,12/16/2019,Shopping Ibirapuera,Camisa,2,R$ 100.00,R$ 200.00
68104,12/16/2019,Rio Mar Recife,Casaco Liso,1,R$ 255.00,R$ 255.00
68104,12/16/2019,Rio Mar Recife,Relógio,2,R$ 200.00,R$ 400.00
68104,12/16/2019,Rio Mar Recife,Sapato Xadrez,2,R$ 368.00,R$ 736.00
68105,12/16/2019,Rio Mar Recife,Mochila,4,R$ 270.00,"R$ 1,080.00"
68105,12/16/2019,Rio Mar Recife,Cueca Listrado,1,R$ 67.00,R$ 67.00
68105,12/16/2019,Rio Mar Recife,Terno Liso,1,R$ 720.00,R$ 720.00
68106,12/16/2019,Rio Mar Recife,Polo,1,R$ 130.00,R$ 130.00
68106,12/16/2019,Rio Mar Recife,Sunga Estampa,1,R$ 120.00,R$ 120.00
68109,12/16/2019,Rio Mar Shopping Fortaleza,Relógio Liso,2,R$ 216.00,R$ 432.00
68109,12/16/2019,Rio Mar Shopping Fortaleza,Calça,1,R$ 170.00,R$ 170.00
68111,12/16/2019,Palladium Shopping Curitiba,Polo Liso,1,R$ 137.00,R$ 137.00
68112,12/16/2019,Shopping SP Market,Pulseira Linho,2,R$ 114.00,R$ 228.00
68113,12/16/2019,Center Shopping Uberlândia,Calça,1,R$ 170.00,R$ 170.00
68113,12/16/2019,Center Shopping Uberlândia,Casaco Liso,2,R$ 255.00,R$ 510.00
68114,12/16/2019,Shopping SP Market,Terno Listrado,2,R$ 709.00,"R$ 1,418.00"
68115,12/16/2019,Shopping Ibirapuera,Relógio Estampa,1,R$ 219.00,R$ 219.00
68115,12/16/2019,Shopping Ibirapuera,Chinelo Linho,1,R$ 105.00,R$ 105.00
68116,12/16/2019,Ribeirão Shopping,Relógio Liso,1,R$ 216.00,R$ 216.00
68117,12/16/2019,Shopping Iguatemi Fortaleza,Casaco Listrado,3,R$ 269.00,R$ 807.00
68117,12/16/2019,Shopping Iguatemi Fortaleza,Camisa Xadrez,2,R$ 105.00,R$ 210.00
68117,12/16/2019,Shopping Iguatemi Fortaleza,Short Listrado,2,R$ 102.00,R$ 204.00
68118,12/16/2019,Ribeirão Shopping,Sapato Liso,4,R$ 368.00,"R$ 1,472.00"
68120,12/16/2019,Parque Dom Pedro Shopping,Mochila Linho,2,R$ 311.00,R$ 622.00
68121,12/16/2019,Palladium Shopping Curitiba,Cinto Linho,3,R$ 248.00,R$ 744.00
68122,12/16/2019,Parque Dom Pedro Shopping,Sapato Listrado,2,R$ 363.00,R$ 726.00
68122,12/16/2019,Parque Dom Pedro Shopping,Camisa,1,R$ 100.00,R$ 100.00
68123,12/16/2019,Shopping SP Market,Polo,3,R$ 130.00,R$ 390.00
68123,12/16/2019,Shopping SP Market,Cinto Linho,1,R$ 248.00,R$ 248.00
68124,12/16/2019,Center Shopping Uberlândia,Chinelo Xadrez,3,R$ 66.00,R$ 198.00
68127,12/16/2019,Shopping Barra,Casaco Estampa,5,R$ 256.00,"R$ 1,280.00"
68128,12/16/2019,Bourbon Shopping SP,Relógio Estampa,2,R$ 219.00,R$ 438.00
68128,12/16/2019,Bourbon Shopping SP,Relógio,5,R$ 200.00,"R$ 1,000.00"
68129,12/16/2019,Shopping Iguatemi Fortaleza,Short Linho,3,R$ 133.00,R$ 399.00
68129,12/16/2019,Shopping Iguatemi Fortaleza,Meia,1,R$ 30.00,R$ 30.00
68129,12/16/2019,Shopping Iguatemi Fortaleza,Terno Listrado,5,R$ 709.00,"R$ 3,545.00"
68129,12/16/2019,Shopping Iguatemi Fortaleza,Camiseta,4,R$ 180.00,R$ 720.00
68130,12/16/2019,Center Shopping Uberlândia,Sunga Estampa,3,R$ 120.00,R$ 360.00
68132,12/16/2019,Parque Dom Pedro Shopping,Bermuda Linho,5,R$ 195.00,R$ 975.00
68133,12/16/2019,Shopping Iguatemi Fortaleza,Chinelo,3,R$ 60.00,R$ 180.00
68134,12/16/2019,Norte Shopping,Bermuda Listrado,1,R$ 163.00,R$ 163.00
68134,12/16/2019,Norte Shopping,Chinelo,1,R$ 60.00,R$ 60.00
68134,12/16/2019,Norte Shopping,Casaco Linho,2,R$ 299.00,R$ 598.00
68135,12/16/2019,Salvador Shopping,Camisa Gola V Linho,3,R$ 145.00,R$ 435.00
68135,12/16/2019,Salvador Shopping,Sunga Xadrez,5,R$ 116.00,R$ 580.00
68135,12/16/2019,Salvador Shopping,Meia Linho,4,R$ 78.00,R$ 312.00
68135,12/16/2019,Salvador Shopping,Terno Listrado,2,R$ 709.00,"R$ 1,418.00"
68136,12/16/2019,Shopping Ibirapuera,Camiseta Xadrez,1,R$ 200.00,R$ 200.00
68136,12/16/2019,Shopping Ibirapuera,Sunga Estampa,1,R$ 120.00,R$ 120.00
68138,12/16/2019,Iguatemi Campinas,Polo Xadrez,3,R$ 142.00,R$ 426.00
68139,12/16/2019,Center Shopping Uberlândia,Sapato Xadrez,2,R$ 368.00,R$ 736.00
68139,12/16/2019,Center Shopping Uberlândia,Terno Xadrez,1,R$ 709.00,R$ 709.00
68139,12/16/2019,Center Shopping Uberlândia,Chinelo Linho,1,R$ 105.00,R$ 105.00
68140,12/16/2019,Passei das Águas Shopping,Casaco Linho,3,R$ 299.00,R$ 897.00
68141,12/16/2019,Rio Mar Shopping Fortaleza,Cinto Linho,2,R$ 248.00,R$ 496.00
68141,12/16/2019,Rio Mar Shopping Fortaleza,Mochila Listrado,5,R$ 275.00,"R$ 1,375.00"
68141,12/16/2019,Rio Mar Shopping Fortaleza,Meia Liso,1,R$ 38.00,R$ 38.00
68142,12/16/2019,Novo Shopping Ribeirão Preto,Tênis Estampa,2,R$ 256.00,R$ 512.00
68142,12/16/2019,Novo Shopping Ribeirão Preto,Camisa Gola V Linho,5,R$ 145.00,R$ 725.00
68143,12/16/2019,Rio Mar Shopping Fortaleza,Terno Xadrez,1,R$ 709.00,R$ 709.00
68144,12/16/2019,Shopping Eldorado,Pulseira Liso,2,R$ 87.00,R$ 174.00
68144,12/16/2019,Shopping Eldorado,Mochila Linho,3,R$ 311.00,R$ 933.00
68145,12/16/2019,Shopping Center Leste Aricanduva,Meia Estampa,1,R$ 50.00,R$ 50.00
68146,12/16/2019,Passei das Águas Shopping,Short Linho,5,R$ 133.00,R$ 665.00
68146,12/16/2019,Passei das Águas Shopping,Cinto Liso,1,R$ 209.00,R$ 209.00
68147,12/16/2019,Norte Shopping,Cueca Xadrez,1,R$ 60.00,R$ 60.00
68147,12/16/2019,Norte Shopping,Camiseta Listrado,3,R$ 197.00,R$ 591.00
68147,12/16/2019,Norte Shopping,Pulseira Xadrez,1,R$ 87.00,R$ 87.00
68148,12/16/2019,Rio Mar Shopping Fortaleza,Polo Linho,5,R$ 176.00,R$ 880.00
68148,12/16/2019,Rio Mar Shopping Fortaleza,Casaco Listrado,1,R$ 269.00,R$ 269.00
68149,12/16/2019,Iguatemi Campinas,Sunga Liso,3,R$ 114.00,R$ 342.00
68149,12/16/2019,Iguatemi Campinas,Gorro Liso,1,R$ 92.00,R$ 92.00
68149,12/16/2019,Iguatemi Campinas,Mochila,2,R$ 270.00,R$ 540.00
68149,12/16/2019,Iguatemi Campinas,Terno Linho,2,R$ 750.00,"R$ 1,500.00"
68150,12/16/2019,Shopping Center Interlagos,Camisa Gola V Xadrez,2,R$ 107.00,R$ 214.00
68151,12/16/2019,Rio Mar Recife,Short Estampa,5,R$ 96.00,R$ 480.00
68151,12/16/2019,Rio Mar Recife,Sunga Xadrez,4,R$ 116.00,R$ 464.00
68151,12/16/2019,Rio Mar Recife,Sunga Xadrez,2,R$ 116.00,R$ 232.00
68152,12/16/2019,Ribeirão Shopping,Mochila Liso,4,R$ 276.00,"R$ 1,104.00"
68152,12/16/2019,Ribeirão Shopping,Relógio Xadrez,2,R$ 214.00,R$ 428.00
68152,12/16/2019,Ribeirão Shopping,Tênis Linho,1,R$ 294.00,R$ 294.00
68154,12/16/2019,Shopping Center Leste Aricanduva,Camiseta Xadrez,4,R$ 200.00,R$ 800.00
68155,12/16/2019,Shopping Center Interlagos,Tênis Listrado,1,R$ 262.00,R$ 262.00
68155,12/16/2019,Shopping Center Interlagos,Cueca Listrado,1,R$ 67.00,R$ 67.00
68157,12/16/2019,Iguatemi Campinas,Camiseta,3,R$ 180.00,R$ 540.00
68158,12/16/2019,Shopping SP Market,Calça,3,R$ 170.00,R$ 510.00
68159,12/16/2019,Rio Mar Shopping Fortaleza,Sunga Listrado,2,R$ 114.00,R$ 228.00
68159,12/16/2019,Rio Mar Shopping Fortaleza,Cinto Linho,1,R$ 248.00,R$ 248.00
68159,12/16/2019,Rio Mar Shopping Fortaleza,Sunga Estampa,1,R$ 120.00,R$ 120.00
68159,12/16/2019,Rio Mar Shopping Fortaleza,Cinto Listrado,3,R$ 214.00,R$ 642.00
68159,12/16/2019,Rio Mar Shopping Fortaleza,Meia Estampa,2,R$ 50.00,R$ 100.00
68160,12/16/2019,Iguatemi Campinas,Casaco Liso,1,R$ 255.00,R$ 255.00
68161,12/16/2019,Shopping SP Market,Chinelo Liso,2,R$ 71.00,R$ 142.00
68161,12/16/2019,Shopping SP Market,Terno,2,R$ 700.00,"R$ 1,400.00"
68162,12/16/2019,Shopping Ibirapuera,Sunga Linho,1,R$ 149.00,R$ 149.00
68164,12/16/2019,Parque Dom Pedro Shopping,Terno Listrado,2,R$ 709.00,"R$ 1,418.00"
68165,12/16/2019,Salvador Shopping,Cueca Listrado,3,R$ 67.00,R$ 201.00
68165,12/16/2019,Salvador Shopping,Calça Liso,1,R$ 190.00,R$ 190.00
68166,12/16/2019,Norte Shopping,Chinelo Liso,1,R$ 71.00,R$ 71.00
68166,12/16/2019,Norte Shopping,Casaco Listrado,5,R$ 269.00,"R$ 1,345.00"
68166,12/16/2019,Norte Shopping,Relógio Linho,1,R$ 240.00,R$ 240.00
68167,12/16/2019,Novo Shopping Ribeirão Preto,Relógio Liso,1,R$ 216.00,R$ 216.00
68167,12/16/2019,Novo Shopping Ribeirão Preto,Gorro,5,R$ 80.00,R$ 400.00
68168,12/16/2019,Center Shopping Uberlândia,Sunga Xadrez,1,R$ 116.00,R$ 116.00
68169,12/16/2019,Iguatemi Campinas,Sunga Estampa,3,R$ 120.00,R$ 360.00
68170,12/16/2019,Shopping Center Interlagos,Polo Estampa,2,R$ 138.00,R$ 276.00
68170,12/16/2019,Shopping Center Interlagos,Camisa Linho,4,R$ 141.00,R$ 564.00
68170,12/16/2019,Shopping Center Interlagos,Cueca Listrado,2,R$ 67.00,R$ 134.00
68171,12/16/2019,Iguatemi Campinas,Terno Liso,1,R$ 720.00,R$ 720.00
68173,12/16/2019,Rio Mar Recife,Bermuda Linho,1,R$ 195.00,R$ 195.00
68173,12/16/2019,Rio Mar Recife,Bermuda Listrado,5,R$ 163.00,R$ 815.00
68173,12/16/2019,Rio Mar Recife,Polo Estampa,1,R$ 138.00,R$ 138.00
68174,12/16/2019,Rio Mar Recife,Mochila Estampa,1,R$ 277.00,R$ 277.00
68174,12/16/2019,Rio Mar Recife,Meia Listrado,1,R$ 37.00,R$ 37.00
68174,12/16/2019,Rio Mar Recife,Tênis Xadrez,3,R$ 259.00,R$ 777.00
68175,12/16/2019,Palladium Shopping Curitiba,Casaco Xadrez,1,R$ 259.00,R$ 259.00
68177,12/16/2019,Parque Dom Pedro Shopping,Sapato Linho,1,R$ 391.00,R$ 391.00
68180,12/16/2019,Center Shopping Uberlândia,Cueca,2,R$ 50.00,R$ 100.00
68181,12/16/2019,Shopping SP Market,Tênis Linho,1,R$ 294.00,R$ 294.00
68181,12/16/2019,Shopping SP Market,Cueca Xadrez,2,R$ 60.00,R$ 120.00
68182,12/16/2019,Shopping Recife,Cinto,1,R$ 200.00,R$ 200.00
68182,12/16/2019,Shopping Recife,Short Estampa,2,R$ 96.00,R$ 192.00
68182,12/16/2019,Shopping Recife,Sapato,1,R$ 350.00,R$ 350.00
68183,12/16/2019,Shopping Ibirapuera,Bermuda Estampa,2,R$ 169.00,R$ 338.00
68184,12/16/2019,Norte Shopping,Cueca Estampa,1,R$ 66.00,R$ 66.00
68184,12/16/2019,Norte Shopping,Cueca Estampa,1,R$ 66.00,R$ 66.00
68187,12/16/2019,Salvador Shopping,Mochila Liso,1,R$ 276.00,R$ 276.00
68187,12/16/2019,Salvador Shopping,Pulseira Linho,1,R$ 114.00,R$ 114.00
68188,12/16/2019,Parque Dom Pedro Shopping,Relógio Estampa,1,R$ 219.00,R$ 219.00
68188,12/16/2019,Parque Dom Pedro Shopping,Camisa,5,R$ 100.00,R$ 500.00
68189,12/16/2019,Rio Mar Recife,Casaco Linho,2,R$ 299.00,R$ 598.00
68190,12/16/2019,Shopping SP Market,Meia,2,R$ 30.00,R$ 60.00
68190,12/16/2019,Shopping SP Market,Camisa Linho,2,R$ 141.00,R$ 282.00
68191,12/16/2019,Passei das Águas Shopping,Pulseira Xadrez,2,R$ 87.00,R$ 174.00
68192,12/16/2019,Iguatemi Esplanada,Calça Liso,4,R$ 190.00,R$ 760.00
68193,12/16/2019,Palladium Shopping Curitiba,Camisa Gola V Liso,1,R$ 118.00,R$ 118.00
68194,12/16/2019,Iguatemi Campinas,Mochila Linho,1,R$ 311.00,R$ 311.00
68197,12/16/2019,Shopping Eldorado,Relógio Liso,3,R$ 216.00,R$ 648.00
68198,12/16/2019,Shopping Morumbi,Relógio Listrado,1,R$ 218.00,R$ 218.00
68199,12/16/2019,Iguatemi Campinas,Chinelo Linho,1,R$ 105.00,R$ 105.00
68202,12/16/2019,Bourbon Shopping SP,Gorro Listrado,2,R$ 97.00,R$ 194.00
68202,12/16/2019,Bourbon Shopping SP,Bermuda Listrado,2,R$ 163.00,R$ 326.00
68203,12/16/2019,Shopping União de Osasco,Pulseira Listrado,1,R$ 79.00,R$ 79.00
68203,12/16/2019,Shopping União de Osasco,Tênis Xadrez,2,R$ 259.00,R$ 518.00
68203,12/16/2019,Shopping União de Osasco,Meia Liso,1,R$ 38.00,R$ 38.00
68204,12/17/2019,Shopping Midway Mall,Casaco Estampa,2,R$ 256.00,R$ 512.00
68204,12/17/2019,Shopping Midway Mall,Cueca Liso,4,R$ 69.00,R$ 276.00
68206,12/17/2019,Novo Shopping Ribeirão Preto,Polo Listrado,1,R$ 149.00,R$ 149.00
68206,12/17/2019,Novo Shopping Ribeirão Preto,Sunga Estampa,1,R$ 120.00,R$ 120.00
68210,12/17/2019,Shopping Midway Mall,Polo Listrado,1,R$ 149.00,R$ 149.00
68212,12/17/2019,Shopping Iguatemi Fortaleza,Casaco Listrado,1,R$ 269.00,R$ 269.00
68213,12/17/2019,Shopping União de Osasco,Polo Estampa,2,R$ 138.00,R$ 276.00
68216,12/17/2019,Iguatemi Campinas,Short Liso,4,R$ 108.00,R$ 432.00
68217,12/17/2019,Center Shopping Uberlândia,Camisa,1,R$ 100.00,R$ 100.00
68219,12/17/2019,Parque Dom Pedro Shopping,Camiseta Liso,5,R$ 187.00,R$ 935.00
68219,12/17/2019,Parque Dom Pedro Shopping,Meia Estampa,1,R$ 50.00,R$ 50.00
68220,12/17/2019,Center Shopping Uberlândia,Chinelo Xadrez,3,R$ 66.00,R$ 198.00
68220,12/17/2019,Center Shopping Uberlândia,Camiseta Estampa,2,R$ 196.00,R$ 392.00
68220,12/17/2019,Center Shopping Uberlândia,Calça Xadrez,3,R$ 185.00,R$ 555.00
68221,12/17/2019,Shopping Iguatemi Fortaleza,Calça,5,R$ 170.00,R$ 850.00
68222,12/17/2019,Shopping Eldorado,Sunga Liso,2,R$ 114.00,R$ 228.00
68222,12/17/2019,Shopping Eldorado,Camisa Gola V Liso,3,R$ 118.00,R$ 354.00
68222,12/17/2019,Shopping Eldorado,Polo,1,R$ 130.00,R$ 130.00
68222,12/17/2019,Shopping Eldorado,Short Listrado,3,R$ 102.00,R$ 306.00
68224,12/17/2019,Norte Shopping,Bermuda Xadrez,1,R$ 155.00,R$ 155.00
68225,12/17/2019,Shopping Barra,Camisa Gola V Liso,1,R$ 118.00,R$ 118.00
68225,12/17/2019,Shopping Barra,Calça Listrado,2,R$ 181.00,R$ 362.00
68225,12/17/2019,Shopping Barra,Camisa Gola V,1,R$ 100.00,R$ 100.00
68226,12/17/2019,Bourbon Shopping SP,Camisa,2,R$ 100.00,R$ 200.00
68226,12/17/2019,Bourbon Shopping SP,Chinelo Liso,4,R$ 71.00,R$ 284.00
68227,12/17/2019,Shopping Vila Velha,Tênis Liso,1,R$ 266.00,R$ 266.00
68227,12/17/2019,Shopping Vila Velha,Cueca,1,R$ 50.00,R$ 50.00
68227,12/17/2019,Shopping Vila Velha,Bermuda Linho,4,R$ 195.00,R$ 780.00
68228,12/17/2019,Palladium Shopping Curitiba,Tênis Liso,2,R$ 266.00,R$ 532.00
68228,12/17/2019,Palladium Shopping Curitiba,Pulseira Listrado,1,R$ 79.00,R$ 79.00
68228,12/17/2019,Palladium Shopping Curitiba,Polo Xadrez,1,R$ 142.00,R$ 142.00
68228,12/17/2019,Palladium Shopping Curitiba,Sunga Liso,4,R$ 114.00,R$ 456.00
68229,12/17/2019,Shopping Morumbi,Bermuda Xadrez,1,R$ 155.00,R$ 155.00
68230,12/17/2019,Rio Mar Recife,Short,2,R$ 90.00,R$ 180.00
68230,12/17/2019,Rio Mar Recife,Mochila Liso,1,R$ 276.00,R$ 276.00
68231,12/17/2019,Iguatemi Campinas,Relógio,5,R$ 200.00,"R$ 1,000.00"
68231,12/17/2019,Iguatemi Campinas,Chinelo Estampa,1,R$ 74.00,R$ 74.00
68234,12/17/2019,Novo Shopping Ribeirão Preto,Sunga Listrado,1,R$ 114.00,R$ 114.00
68234,12/17/2019,Novo Shopping Ribeirão Preto,Bermuda,5,R$ 150.00,R$ 750.00
68234,12/17/2019,Novo Shopping Ribeirão Preto,Polo Liso,5,R$ 137.00,R$ 685.00
68235,12/17/2019,Shopping Center Interlagos,Camiseta Listrado,2,R$ 197.00,R$ 394.00
68235,12/17/2019,Shopping Center Interlagos,Camiseta,2,R$ 180.00,R$ 360.00
68235,12/17/2019,Shopping Center Interlagos,Polo Estampa,1,R$ 138.00,R$ 138.00
68236,12/17/2019,Shopping Barra,Relógio Xadrez,2,R$ 214.00,R$ 428.00
68237,12/17/2019,Shopping SP Market,Gorro Xadrez,1,R$ 85.00,R$ 85.00
68238,12/17/2019,Shopping Morumbi,Meia Linho,1,R$ 78.00,R$ 78.00
68238,12/17/2019,Shopping Morumbi,Camiseta,2,R$ 180.00,R$ 360.00
68241,12/17/2019,Shopping Morumbi,Relógio Listrado,4,R$ 218.00,R$ 872.00
68241,12/17/2019,Shopping Morumbi,Casaco Linho,2,R$ 299.00,R$ 598.00
68242,12/17/2019,Bourbon Shopping SP,Cueca Xadrez,1,R$ 60.00,R$ 60.00
68243,12/17/2019,Shopping Ibirapuera,Camiseta Estampa,2,R$ 196.00,R$ 392.00
68245,12/17/2019,Passei das Águas Shopping,Polo Xadrez,1,R$ 142.00,R$ 142.00
68245,12/17/2019,Passei das Águas Shopping,Short Estampa,3,R$ 96.00,R$ 288.00
68245,12/17/2019,Passei das Águas Shopping,Camiseta Linho,5,R$ 223.00,"R$ 1,115.00"
68246,12/17/2019,Palladium Shopping Curitiba,Relógio Listrado,4,R$ 218.00,R$ 872.00
68247,12/17/2019,Shopping Eldorado,Sapato Liso,1,R$ 368.00,R$ 368.00
68248,12/17/2019,Iguatemi Campinas,Cinto Listrado,3,R$ 214.00,R$ 642.00
68248,12/17/2019,Iguatemi Campinas,Sunga,1,R$ 100.00,R$ 100.00
68250,12/17/2019,Center Shopping Uberlândia,Camisa Gola V Liso,1,R$ 118.00,R$ 118.00
68251,12/17/2019,Shopping Barra,Terno Listrado,4,R$ 709.00,"R$ 2,836.00"
68251,12/17/2019,Shopping Barra,Relógio Listrado,2,R$ 218.00,R$ 436.00
68255,12/17/2019,Rio Mar Recife,Cinto,1,R$ 200.00,R$ 200.00
68256,12/17/2019,Shopping Vila Velha,Bermuda,2,R$ 150.00,R$ 300.00
68256,12/17/2019,Shopping Vila Velha,Camiseta Linho,3,R$ 223.00,R$ 669.00
68257,12/17/2019,Shopping Midway Mall,Sunga,2,R$ 100.00,R$ 200.00
68259,12/17/2019,Bourbon Shopping SP,Sapato,3,R$ 350.00,"R$ 1,050.00"
68260,12/17/2019,Shopping Midway Mall,Bermuda Linho,4,R$ 195.00,R$ 780.00
68260,12/17/2019,Shopping Midway Mall,Pulseira Liso,2,R$ 87.00,R$ 174.00
68261,12/17/2019,Shopping Iguatemi Fortaleza,Camisa Estampa,3,R$ 113.00,R$ 339.00
68261,12/17/2019,Shopping Iguatemi Fortaleza,Camisa Liso,1,R$ 105.00,R$ 105.00
68261,12/17/2019,Shopping Iguatemi Fortaleza,Camisa Xadrez,2,R$ 105.00,R$ 210.00
68262,12/17/2019,Shopping Iguatemi Fortaleza,Pulseira Listrado,1,R$ 79.00,R$ 79.00
68263,12/17/2019,Shopping Eldorado,Meia Liso,4,R$ 38.00,R$ 152.00
68264,12/17/2019,Shopping Center Interlagos,Bermuda Xadrez,1,R$ 155.00,R$ 155.00
68264,12/17/2019,Shopping Center Interlagos,Cinto Xadrez,2,R$ 215.00,R$ 430.00
68266,12/17/2019,Parque Dom Pedro Shopping,Calça Liso,2,R$ 190.00,R$ 380.00
68266,12/17/2019,Parque Dom Pedro Shopping,Pulseira Estampa,1,R$ 87.00,R$ 87.00
68267,12/17/2019,Shopping Center Leste Aricanduva,Meia Linho,3,R$ 78.00,R$ 234.00
68268,12/17/2019,Norte Shopping,Camisa Gola V Liso,5,R$ 118.00,R$ 590.00
68268,12/17/2019,Norte Shopping,Chinelo Estampa,5,R$ 74.00,R$ 370.00
68269,12/17/2019,Salvador Shopping,Terno Estampa,2,R$ 706.00,"R$ 1,412.00"
68270,12/17/2019,Iguatemi Campinas,Bermuda Listrado,4,R$ 163.00,R$ 652.00
68270,12/17/2019,Iguatemi Campinas,Terno Listrado,1,R$ 709.00,R$ 709.00
68271,12/17/2019,Shopping Eldorado,Casaco Xadrez,2,R$ 259.00,R$ 518.00
68271,12/17/2019,Shopping Eldorado,Calça Xadrez,2,R$ 185.00,R$ 370.00
68271,12/17/2019,Shopping Eldorado,Cueca Linho,1,R$ 93.00,R$ 93.00
68272,12/17/2019,Salvador Shopping,Polo Liso,2,R$ 137.00,R$ 274.00
68272,12/17/2019,Salvador Shopping,Sunga Estampa,1,R$ 120.00,R$ 120.00
68273,12/17/2019,Center Shopping Uberlândia,Camisa Gola V Estampa,5,R$ 118.00,R$ 590.00
68274,12/17/2019,Rio Mar Recife,Terno Linho,1,R$ 750.00,R$ 750.00
68275,12/17/2019,Bourbon Shopping SP,Bermuda,2,R$ 150.00,R$ 300.00
68276,12/17/2019,Bourbon Shopping SP,Camisa Listrado,2,R$ 108.00,R$ 216.00
68276,12/17/2019,Bourbon Shopping SP,Polo Listrado,1,R$ 149.00,R$ 149.00
68276,12/17/2019,Bourbon Shopping SP,Tênis Listrado,1,R$ 262.00,R$ 262.00
68277,12/17/2019,Shopping Recife,Camiseta Xadrez,2,R$ 200.00,R$ 400.00
68278,12/17/2019,Salvador Shopping,Sunga Xadrez,5,R$ 116.00,R$ 580.00
68279,12/17/2019,Shopping SP Market,Polo Linho,3,R$ 176.00,R$ 528.00
68279,12/17/2019,Shopping SP Market,Camisa Gola V Liso,4,R$ 118.00,R$ 472.00
68279,12/17/2019,Shopping SP Market,Cueca,3,R$ 50.00,R$ 150.00
68280,12/17/2019,Shopping Center Leste Aricanduva,Gorro Xadrez,1,R$ 85.00,R$ 85.00
68281,12/17/2019,Ribeirão Shopping,Calça,1,R$ 170.00,R$ 170.00
68282,12/17/2019,Shopping Iguatemi Fortaleza,Calça Linho,4,R$ 211.00,R$ 844.00
